timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.69282E+12,1867,HTTP Post Request,201,,Thread Group 1-12,text,TRUE,,573,380,68,72,http://localhost:8081/register,1866,0,1
1.69282E+12,637,HTTP Get Request,200,,Thread Group 1-58,text,TRUE,,11971,125,67,71,http://localhost:8090/customers,633,0,1
1.69282E+12,728,HTTP Get Request,200,,Thread Group 1-50,text,TRUE,,11971,125,66,70,http://localhost:8090/customers,727,0,1
1.69282E+12,564,HTTP Get Request,200,,Thread Group 1-53,text,TRUE,,11971,125,65,69,http://localhost:8090/customers,557,0,1
1.69282E+12,545,HTTP Get Request,200,,Thread Group 1-43,text,TRUE,,11971,125,65,69,http://localhost:8090/customers,537,0,1
1.69282E+12,779,HTTP Get Request,200,,Thread Group 1-46,text,TRUE,,11971,125,63,67,http://localhost:8090/customers,769,0,2
1.69282E+12,701,HTTP Get Request,200,,Thread Group 1-75,text,TRUE,,11971,125,63,67,http://localhost:8090/customers,693,0,2
1.69282E+12,1446,HTTP Post Request,201,,Thread Group 1-61,text,TRUE,,573,380,61,65,http://localhost:8081/register,1445,0,2
1.69282E+12,633,HTTP Get Request,200,,Thread Group 1-78,text,TRUE,,11971,125,61,65,http://localhost:8090/customers,628,0,1
1.69282E+12,1328,HTTP Get Request,200,,Thread Group 1-24,text,TRUE,,11971,125,60,64,http://localhost:8090/customers,1328,0,1
1.69282E+12,797,HTTP Get Request,200,,Thread Group 1-66,text,TRUE,,11971,125,59,63,http://localhost:8090/customers,797,0,2
1.69282E+12,822,HTTP Get Request,200,,Thread Group 1-44,text,TRUE,,11971,125,58,62,http://localhost:8090/customers,822,0,1
1.69282E+12,805,HTTP Get Request,200,,Thread Group 1-40,text,TRUE,,11971,125,57,61,http://localhost:8090/customers,802,0,1
1.69282E+12,1523,HTTP Post Request,201,,Thread Group 1-56,text,TRUE,,573,380,56,60,http://localhost:8081/register,1518,0,2
1.69282E+12,370,HTTP Get Request,200,,Thread Group 1-69,text,TRUE,,11971,125,56,60,http://localhost:8090/customers,370,0,1
1.69282E+12,725,HTTP Get Request,200,,Thread Group 1-68,text,TRUE,,11971,125,55,59,http://localhost:8090/customers,725,0,1
1.69282E+12,372,HTTP Get Request,200,,Thread Group 1-92,text,TRUE,,11971,125,55,59,http://localhost:8090/customers,372,0,1
1.69282E+12,612,HTTP Get Request,200,,Thread Group 1-87,text,TRUE,,11971,125,53,57,http://localhost:8090/customers,610,0,2
1.69282E+12,1378,HTTP Get Request,200,,Thread Group 1-16,text,TRUE,,11971,125,52,56,http://localhost:8090/customers,1377,0,1
1.69282E+12,1551,HTTP Post Request,201,,Thread Group 1-63,text,TRUE,,573,380,51,55,http://localhost:8081/register,1546,0,2
1.69282E+12,810,HTTP Get Request,200,,Thread Group 1-76,text,TRUE,,11971,125,51,55,http://localhost:8090/customers,801,0,1
1.69282E+12,741,HTTP Get Request,200,,Thread Group 1-49,text,TRUE,,11971,125,50,54,http://localhost:8090/customers,733,0,2
1.69282E+12,777,HTTP Get Request,200,,Thread Group 1-80,text,TRUE,,11971,125,50,54,http://localhost:8090/customers,769,0,1
1.69282E+12,721,HTTP Get Request,200,,Thread Group 1-33,text,TRUE,,11971,125,48,52,http://localhost:8090/customers,719,0,2
1.69282E+12,764,HTTP Get Request,200,,Thread Group 1-83,text,TRUE,,11971,125,47,51,http://localhost:8090/customers,763,0,1
1.69282E+12,945,HTTP Get Request,200,,Thread Group 1-30,text,TRUE,,11971,125,46,50,http://localhost:8090/customers,944,0,1
1.69282E+12,1403,HTTP Post Request,201,,Thread Group 1-82,text,TRUE,,573,380,45,49,http://localhost:8081/register,1402,0,1
1.69282E+12,787,HTTP Get Request,200,,Thread Group 1-96,text,TRUE,,11971,125,45,49,http://localhost:8090/customers,786,0,2
1.69282E+12,798,HTTP Get Request,200,,Thread Group 1-84,text,TRUE,,11971,125,44,48,http://localhost:8090/customers,796,0,1
1.69282E+12,782,HTTP Get Request,200,,Thread Group 1-47,text,TRUE,,11971,125,43,47,http://localhost:8090/customers,782,0,1
1.69282E+12,1585,HTTP Post Request,201,,Thread Group 1-65,text,TRUE,,573,380,42,45,http://localhost:8081/register,1585,0,2
1.69282E+12,769,HTTP Get Request,200,,Thread Group 1-89,text,TRUE,,11971,125,42,45,http://localhost:8090/customers,762,0,2
1.69282E+12,881,HTTP Get Request,200,,Thread Group 1-51,text,TRUE,,11971,125,41,44,http://localhost:8090/customers,874,0,1
1.69282E+12,1270,HTTP Get Request,200,,Thread Group 1-36,text,TRUE,,11971,125,40,42,http://localhost:8090/customers,1269,0,1
1.69282E+12,218,HTTP Get Request,200,,Thread Group 1-63,text,TRUE,,11971,125,39,41,http://localhost:8090/customers,218,0,1
1.69282E+12,1039,HTTP Get Request,200,,Thread Group 1-39,text,TRUE,,11971,125,38,40,http://localhost:8090/customers,1035,0,2
1.69282E+12,1552,HTTP Post Request,201,,Thread Group 1-85,text,TRUE,,573,380,37,39,http://localhost:8081/register,1552,0,2
1.69282E+12,678,HTTP Get Request,200,,Thread Group 1-98,text,TRUE,,11971,125,37,39,http://localhost:8090/customers,673,0,1
1.69282E+12,491,HTTP Get Request,200,,Thread Group 1-62,text,TRUE,,11971,125,36,38,http://localhost:8090/customers,483,0,2
1.69282E+12,699,HTTP Get Request,200,,Thread Group 1-25,text,TRUE,,11971,125,35,37,http://localhost:8090/customers,691,0,1
1.69282E+12,1057,HTTP Get Request,200,,Thread Group 1-88,text,TRUE,,11971,125,34,36,http://localhost:8090/customers,1056,0,1
1.69282E+12,356,HTTP Get Request,200,,Thread Group 1-61,text,TRUE,,11971,125,33,35,http://localhost:8090/customers,355,0,1
1.69282E+12,191,HTTP Get Request,200,,Thread Group 1-82,text,TRUE,,11971,125,32,34,http://localhost:8090/customers,191,0,1
1.69282E+12,602,HTTP Get Request,200,,Thread Group 1-18,text,TRUE,,11971,125,31,33,http://localhost:8090/customers,601,0,2
1.69282E+12,182,HTTP Get Request,200,,Thread Group 1-65,text,TRUE,,11971,125,30,32,http://localhost:8090/customers,181,0,1
1.69282E+12,1653,HTTP Post Request,201,,Thread Group 1-77,text,TRUE,,573,380,29,31,http://localhost:8081/register,1652,0,2
1.69282E+12,689,HTTP Get Request,200,,Thread Group 1-95,text,TRUE,,11971,125,29,31,http://localhost:8090/customers,685,0,1
1.69282E+12,726,HTTP Get Request,200,,Thread Group 1-37,text,TRUE,,11971,125,28,30,http://localhost:8090/customers,725,0,2
1.69282E+12,507,HTTP Get Request,200,,Thread Group 1-79,text,TRUE,,11971,125,28,30,http://localhost:8090/customers,474,0,2
1.69282E+12,975,HTTP Get Request,200,,Thread Group 1-35,text,TRUE,,11971,125,27,29,http://localhost:8090/customers,941,0,1
1.69282E+12,951,HTTP Get Request,200,,Thread Group 1-55,text,TRUE,,11971,125,25,27,http://localhost:8090/customers,949,0,1
1.69282E+12,661,HTTP Get Request,200,,Thread Group 1-64,text,TRUE,,11971,125,24,26,http://localhost:8090/customers,648,0,1
1.69282E+12,354,HTTP Get Request,200,,Thread Group 1-56,text,TRUE,,11971,125,24,26,http://localhost:8090/customers,341,0,2
